active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,sample_id,split
0.06009219214320183,0.1403888330096379,0.009179005765474212,737.9679565429688,False,20,cgls,3.416948402445996e-06,737.968017578125,1,0.009443707996979356,wavy_front,0.9009687304496765,0.3970094621181488,1.3542150259017944,0.5876789689064026,0.0,0.0,24,24,0.0,unregularized,0,validation-001,validation
0.04906034097075462,0.1403888330096379,0.00958299423290101,491.8838806152344,False,24,cgls,4.307220478949603e-06,491.8839111328125,1,0.009443707996979356,wavy_front,0.8979322910308838,0.3973146080970764,1.3677138090133667,0.5779154300689697,0.0,0.0,24,24,0.0,unregularized,0,validation-001,validation
0.31267887353897095,0.1346790000097826,0.005062453401852336,25721.81640625,False,4,cgls,4.0573107185082335e-07,25721.814453125,1,0.012251375010237098,plume,0.9272719025611877,0.45102226734161377,1.1785732507705688,0.7572346329689026,0.0,0.0,24,24,0.001953125,unregularized,0,validation-002,validation
0.1474311351776123,0.1346790000097826,0.0062959709681895135,5718.51025390625,False,8,cgls,1.1801325854321476e-06,5718.5107421875,1,0.012251375010237098,plume,0.9058381915092468,0.45376870036125183,1.24714195728302,0.6884370446205139,0.0,0.0,24,24,0.0,unregularized,0,validation-002,validation
0.08894816786050797,0.1346790000097826,0.00877717859175076,2081.51025390625,False,12,cgls,2.146511405953788e-06,2081.51025390625,1,0.012251375010237098,plume,0.8983855843544006,0.4485810101032257,1.2708981037139893,0.6657106280326843,0.0,0.0,24,24,0.0,unregularized,0,validation-002,validation
0.06295677274465561,0.1346790000097826,0.008099904905011114,1042.772216796875,False,16,cgls,3.2465552521898644e-06,1042.772216796875,1,0.012251375010237098,plume,0.8946670293807983,0.4555996358394623,1.2829136848449707,0.658112645149231,0.0,0.0,24,24,0.0,unregularized,0,validation-002,validation
0.04963745176792145,0.1346790000097826,0.009128994239507126,648.2214965820312,False,20,cgls,4.224405984132318e-06,648.2215576171875,1,0.012251375010237098,plume,0.892552375793457,0.4562099575996399,1.290444254875183,0.6515095829963684,0.0,0.0,24,24,0.0,unregularized,0,validation-002,validation
0.04166337102651596,0.1346790000097826,0.00954664385882244,456.681396484375,False,24,cgls,5.261033493297873e-06,456.68145751953125,1,0.012251375010237098,plume,0.8911653161048889,0.4516325891017914,1.2968437671661377,0.6481992602348328,0.0,0.0,24,24,0.0,unregularized,0,validation-002,validation
0.310558021068573,0.14188162493519485,0.005361421032875338,16601.685546875,False,4,cgls,4.3307412056492467e-07,16601.685546875,1,0.009885416948236525,wavy_front,0.9460887908935547,0.38449805974960327,1.159164309501648,0.7350060939788818,0.0,0.0,24,24,0.0,unregularized,0,validation-003,validation
0.17878088355064392,0.14188162493519485,0.007600666724488829,5501.85205078125,False,8,cgls,9.674075727161835e-07,5501.8515625,1,0.009885416948236525,wavy_front,0.9281498193740845,0.3896856904029846,1.2258793115615845,0.6754966974258423,0.0,0.0,24,24,0.00048828125,unregularized,0,validation-003,validation
0.12136999517679214,0.14188162493519485,0.008393490794557125,2535.651123046875,False,12,cgls,1.60961167239293e-06,2535.650390625,1,0.009885416948236525,wavy_front,0.917254626750946,0.39548370242118835,1.2704254388809204,0.6427433490753174,0.0,0.0,24,24,0.000732421875,unregularized,0,validation-003,validation
